Função;Subfunção;Programa;Projeto/Atividade/Operações Especiais;Ação;Dotação Inicial;Dotação Atualizada;Empenhado (E);Liquidado;Pago (P);P/E;ano
administracao;administracao geral;apoio administrativo as acoes de secretaria de infraestrutura;conservacao e qualificacao de predios publicos;conservacao e qualificacao de predios publicos;10000.0;10000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;apoio administrativo as acoes de secretaria de politicas sociais  esportes e juventude;gestao administrativa das acoes do fundo municipal de assistencia de politicas sociais;gestao administrativa das acoes do fundo municipal de assistencia de politicas sociais;2329500.0;2329500.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;apoio administrativo as acoes de secretaria de politicas sociais  esportes e juventude;regularizacao de saldos de recursos de convenios e programas;regularizacao de saldos de recursos de convenios e programas;3000.0;3000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;apoio administrativo as acoes de secretaria de turismo e cultura;regularizacao de saldos de recursos de convenios da secretaria de desenvolvimento economico  turismo e cultura;regularizacao de saldos de recursos de convenios da secretaria de desenvolvimento economico  turismo e cultura;1000.0;1000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;apoio administrativo as acoes do gabinete do prefeito;gestao administrativa das acoes do gabinete do prefeito e relacoes institucionais;gestao administrativa das acoes do gabinete do prefeito e relacoes institucionais;1180800.0;1180800.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;assessoramento superior ao chefe do executivo municipal;acao de assessoramento ao prefeito;acao de assessoramento ao prefeito;19000.0;19000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;assessoramento superior ao chefe do executivo municipal;gestao administrativa das acoes do gabinete do vice prefeito;gestao administrativa das acoes do gabinete do vice prefeito;763700.0;763700.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;coordenacao das relacoes publicas do executuvo municipal;articulacao das relacoes politicas do prefeito;articulacao das relacoes politicas do prefeito;47000.0;47000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao da politica das financas do municipio;supervisao e coordenacao das acoes da secretaria de financas;supervisao e coordenacao das acoes da secretaria de financas;1013800.0;1013800.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao da politica de desenvolvimento economico do municipio;direcao  supervisao e coordenacao das acoes da secretaria de desenvolvimento economico  turismo e cultura;direcao  supervisao e coordenacao das acoes da secretaria de desenvolvimento economico  turismo e cultura;1591300.0;1591300.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao das acoes administrativas no municipio;direcao  supervisao e coordenacao das acoes da secretaria de administracao.;direcao  supervisao e coordenacao das acoes da secretaria de administracao.;1200600.0;1200600.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao das acoes das administracoes regionais;apoio as administracoes regionais do municipio;apoio as administracoes regionais do municipio;1445500.0;1445500.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao das acoes das administracoes regionais;supervisao e coordenacao das acoes da coordenadoria das administracoes das regionais;supervisao e coordenacao das acoes da coordenadoria das administracoes das regionais;27000.0;27000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao dos processos administrativos do municipio;administracao de pessoal;administracao de pessoal;1672000.0;1672000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao dos processos administrativos do municipio;administracao e controle do patrimonio do municipio;administracao e controle do patrimonio do municipio;383300.0;383300.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao dos processos administrativos do municipio;gestao dos processos de compras e suprimentos;gestao dos processos de compras e suprimentos;335200.0;335200.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao superior da administracao municipal;direcao  supervisao e coordenacao das acoes do gabinete do prefeito e relacoes institucionais;direcao  supervisao e coordenacao das acoes do gabinete do prefeito e relacoes institucionais;3800000.0;3800000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;gestao superior da administracao municipal;servico de protocolo do gabinete do prefeito;servico de protocolo do gabinete do prefeito;6000.0;6000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;melhoria dos predios publicos;conservacao de predios da administracao publica muniicipal;conservacao de predios da administracao publica muniicipal;176000.0;176000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;melhoria dos predios publicos;construcao e reforma de predios da administracao publica;construcao e reforma de predios da administracao publica;24002000.0;24002000.0;0.0;0.0;0.0;0.0;2021
administracao;administracao geral;planejamento da politica de acao de saude do municipio;regularizacao de saldos de recursos de convenios da secretaria de saude;regularizacao de saldos de recursos de convenios da secretaria de saude;5000.0;5000.0;0.0;0.0;0.0;0.0;2021
administracao;comunicacao social;gestao superior da administracao municipal;comunicacao social e divulgacao oficial dos atos governamentais;comunicacao social e divulgacao oficial dos atos governamentais;884600.0;884600.0;0.0;0.0;0.0;0.0;2021
administracao;controle interno;gestao das acoes da controladoria geral e ouvidoria;gestao das acoes de controladoria;gestao das acoes de controladoria;505300.0;505300.0;0.0;0.0;0.0;0.0;2021
administracao;controle interno;gestao do sistema de controle interno do municipio;modernizacao do sistema financeiro e contabil do municipio;modernizacao do sistema financeiro e contabil do municipio;8000.0;8000.0;0.0;0.0;0.0;0.0;2021
administracao;formacao de recursos humanos;gestao dos processos administrativos do municipio;capacitacao de recursos humanos para os orgaos municipais;capacitacao de recursos humanos para os orgaos municipais;21000.0;21000.0;0.0;0.0;0.0;0.0;2021
administracao;normatizacao e fiscalizacao;gestao do sistema tributario do municipio;administracao tributaria do municipio;administracao tributaria do municipio;10325500.0;10325500.0;0.0;0.0;0.0;0.0;2021
administracao;normatizacao e fiscalizacao;otimizacao das feiras e mercados publicos;manutencao e ordenamento de feiras e mercados publicos;manutencao e ordenamento de feiras e mercados publicos;380000.0;380000.0;0.0;0.0;0.0;0.0;2021
administracao;planejamento e orcamento;fortalecimento das acoes de planejamento estrategico;direcao  supervisao e coordenacao das acoes da secretaria da controladoria  planejamento e gestao;direcao  supervisao e coordenacao das acoes da secretaria da controladoria  planejamento e gestao;815400.0;815400.0;0.0;0.0;0.0;0.0;2021
administracao;planejamento e orcamento;fortalecimento das acoes de planejamento estrategico;elaboracao e gestao dos instrumentos de planejamento do municipio;elaboracao e gestao dos instrumentos de planejamento do municipio;113500.0;113500.0;0.0;0.0;0.0;0.0;2021
administracao;tecnologia da informatizacao;gestao dos processos administrativos do municipio;gestao da politica de informatica municipal;gestao da politica de informatica municipal;802700.0;802700.0;0.0;0.0;0.0;0.0;2021
administracao;turismo;promocao do turismo do municipio;acoes de fomento ao turismo;acoes de fomento ao turismo;38100.0;38100.0;0.0;0.0;0.0;0.0;2021
agricultura;abastecimento;desenvolvimento da pesca no municipio;apoio as atividades pesqueiras;apoio as atividades pesqueiras;20000.0;20000.0;0.0;0.0;0.0;0.0;2021
agricultura;extensao rural;estimulo ao desenvolvimento economico do municipio;incentivo e apoio ao pequeno produtor rural;incentivo e apoio ao pequeno produtor rural;25000.0;25000.0;0.0;0.0;0.0;0.0;2021
assistencia social;administracao geral;apoio e assistencia as acoes da secretaria especial de politicas para a mulher;direcao  supervisao e coordenacao das acoes da secretaria executiva de politicas para as mulheres;direcao  supervisao e coordenacao das acoes da secretaria executiva de politicas para as mulheres;174600.0;174600.0;0.0;0.0;0.0;0.0;2021
assistencia social;administracao geral;gestao da politica de acao de assistencia social do municipio;direcao  supervisao e coordenacao das acoes do fundo municipal de assistencia social;direcao  supervisao e coordenacao das acoes do fundo municipal de assistencia social;758100.0;758100.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia a crianca a ao adolescente;assistencia a crianca e ao adolescente;atividades do fundo da crianca e do adolescente;atividades do fundo da crianca e do adolescente;1003800.0;1003800.0;972039.14;0.0;0.0;0.0;2021
assistencia social;assistencia a crianca a ao adolescente;assistencia a crianca e ao adolescente;atvidades do conselho municipal da crianca e do adolescente;atvidades do conselho municipal da crianca e do adolescente;430500.0;430500.0;268988.1;0.0;0.0;0.0;2021
assistencia social;assistencia a crianca a ao adolescente;assistencia a crianca e ao adolescente;regularizacao de saldos de convenios do conselho municipal da crianca e do adolescente;regularizacao de saldos de convenios do conselho municipal da crianca e do adolescente;1000.0;1000.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia a crianca a ao adolescente;protecao a crianca e ao adolescente;acoes de apoio a crianca e ao adolescente;acoes de apoio a crianca e ao adolescente;859300.0;859300.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia a crianca a ao adolescente;protecao a crianca e ao adolescente;apoio e manutencao ao acolhimento para crianca e jovens de 0 a 18 anos;apoio e manutencao ao acolhimento para crianca e jovens de 0 a 18 anos;971500.0;971500.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia ao idoso;apoio e assistencia a pessoa idosa;promocao e protecao da integracao social da pessoa idosa;promocao e protecao da integracao social da pessoa idosa;156000.0;156000.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia ao portador de deficiencia;apoio e integracao social das pessoas com deficiencia;acoes educativas e integracao social para pessoas com deficiencia;acoes educativas e integracao social para pessoas com deficiencia;143000.0;143000.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia comunitaria;cidade segura para as mulheres;prevencao e enfrentamento a violencia contra as mulheres;prevencao e enfrentamento a violencia contra as mulheres;152100.0;152100.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia comunitaria;gestao da politica de acao de assistencia social do municipio;apoio e manutencao das acoes dos conselhos;apoio e manutencao das acoes dos conselhos;1206500.0;1206500.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia comunitaria;se liga mulher;promocao e valorizacao da mulher;promocao e valorizacao da mulher;87300.0;87300.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia comunitaria;servico de assistencia social geral;acoes de assistencia social;acoes de assistencia social;5323300.0;5323300.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia comunitaria;servico de assistencia social geral;acoes de assistencia social basica;acoes de assistencia social basica;1035400.0;1035400.0;0.0;0.0;0.0;0.0;2021
assistencia social;assistencia comunitaria;servico de assistencia social geral;acoes de assistencia social especial;acoes de assistencia social especial;80500.0;80500.0;0.0;0.0;0.0;0.0;2021
assistencia social;planejamento e orcamento;gestao da politica de acao de assistencia social do municipio;planejamento  orcamentacao e monitoramento das acoes da secretaria de politicas sociais e esportes;planejamento  orcamentacao e monitoramento das acoes da secretaria de politicas sociais e esportes;11000.0;11000.0;0.0;0.0;0.0;0.0;2021
ciencia e tecnologia;difusao do conhecimento cient. e tec.;programa de inclusao digital;implantacao do centro de tecnologia da informacao;implantacao do centro de tecnologia da informacao;20000.0;20000.0;0.0;0.0;0.0;0.0;2021
comercio e servicos;planejamento e orcamento;gestao das politicas de acao de turismo e cultura do municipio;planejamento  orcamento e monitoramento das acoes das sec. de desenvolvimento economico  turismo e cultura;planejamento  orcamento e monitoramento das acoes das sec. de desenvolvimento economico  turismo e cultura;25000.0;25000.0;0.0;0.0;0.0;0.0;2021
comercio e servicos;promocao comercial;promocao e apoio as atividades comerciais;apoio ao desenvolvimento do comercio do municipio;apoio ao desenvolvimento do comercio do municipio;50000.0;50000.0;0.0;0.0;0.0;0.0;2021
comercio e servicos;turismo;promocao do turismo do municipio;promocao de eventos e acoes turisticas;promocao de eventos e acoes turisticas;1001000.0;1001000.0;0.0;0.0;0.0;0.0;2021
cultura;difusao cultural;promocao e preservacao da cultura municipal;promocao de acoes culturais;promocao de acoes culturais;110000.0;110000.0;0.0;0.0;0.0;0.0;2021
cultura;pat. historico  artistico e arqueologico;promocao e preservacao da cultura municipal;obras de preservacao de areas culturais e sitios historicos;obras de preservacao de areas culturais e sitios historicos;100000.0;100000.0;0.0;0.0;0.0;0.0;2021
